Date,Open,High,Low,Close,Return
2000-04-05,1487.37,1506.55,1478.06,1487.37,-0.004936128864951875
2000-04-06,1501.34,1511.76,1487.37,1501.34,0.009348582996253654
2000-04-07,1516.35,1518.48,1501.34,1516.35,0.00994808862928292
2000-04-10,1504.46,1527.11,1503.02,1504.46,-0.007872101457463195
2000-04-11,1500.59,1512.8,1486.88,1500.59,-0.0025756657223554988
2000-04-12,1467.17,1510.59,1466.15,1467.17,-0.022522988905343863
2000-04-13,1440.51,1477.36,1440.34,1440.51,-0.018338157648510305
2000-04-14,1356.56,1440.51,1339.4,1356.56,-0.06004513393563131
2000-04-17,1401.44,1401.48,1346.68,1401.44,0.032548195815906886
2000-04-18,1441.61,1441.61,1397.61,1441.61,0.02826026515219442
2000-04-19,1427.47,1447.69,1425.26,1427.47,-0.009856898019463543
2000-04-20,1434.54,1435.43,1421.98,1434.54,0.004940593765387465
2000-04-24,1429.86,1434.54,1407.15,1429.86,-0.0032677029495695813
2000-04-25,1477.44,1477.67,1429.86,1477.44,0.032734322955296435
2000-04-26,1460.99,1482.81,1457.27,1460.99,-0.011196572218317094
2000-04-27,1464.92,1469.14,1434.85,1464.92,0.0026863453512838776
2000-04-28,1452.43,1473.42,1448.48,1452.43,-0.008562617657917949
2000-05-01,1468.25,1481.43,1452.43,1468.25,0.010833199608955815
2000-05-02,1446.29,1468.25,1445.14,1446.29,-0.015069558541687723
2000-05-03,1415.1,1446.29,1398.36,1415.1,-0.02180145690261545
2000-05-04,1409.57,1420.51,1404.98,1409.57,-0.003915506636260194
2000-05-05,1432.63,1435.87,1405.16,1432.63,0.01622722258555774
2000-05-08,1424.17,1432.63,1416.92,1424.17,-0.005922728038696626
2000-05-09,1412.14,1429.81,1401.86,1412.14,-0.008482903589146438
2000-05-10,1383.05,1412.14,1375.21,1383.05,-0.020815078978586928
2000-05-11,1407.81,1410.25,1383.05,1407.81,0.01774410012932594
2000-05-12,1420.96,1430.2,1407.81,1420.96,0.009297394079674844
2000-05-15,1452.36,1452.36,1417.05,1452.36,0.021857120028318782
2000-05-16,1466.04,1470.4,1450.76,1466.04,0.009375068665456102
2000-05-17,1447.8,1466.04,1441.63,1447.8,-0.012519725344927709
2000-05-18,1437.21,1457.96,1436.65,1437.21,-0.007341428670045899
2000-05-19,1406.95,1437.21,1401.76,1406.95,-0.0212794933087468
2000-05-22,1400.72,1410.32,1368.62,1400.72,-0.004437850762186946
2000-05-23,1373.86,1403.77,1373.43,1373.86,-0.01936209381243678
2000-05-24,1399.05,1401.41,1361.2,1399.05,0.01816913853535759
2000-05-25,1381.52,1411.89,1373.99,1381.52,-0.012609092564567638
2000-05-26,1378.02,1391.55,1369.8,1378.02,-0.0025366560200359863
2000-05-30,1422.45,1422.45,1377.8,1422.45,0.03173305074146752
2000-05-31,1420.6,1434.56,1415.39,1420.6,-0.0013014194341366358
2000-06-01,1448.81,1448.81,1420.6,1448.81,0.019663212245616214
2000-06-02,1477.26,1483.43,1448.81,1477.26,0.01944649072845935
2000-06-05,1467.63,1477.26,1464.67,1467.63,-0.006540165728379656
2000-06-06,1457.84,1471.32,1454.78,1457.84,-0.00669296663160566
2000-06-07,1471.36,1474.57,1455.22,1471.36,0.009231254956962228
2000-06-08,1461.67,1475.64,1456.47,1461.67,-0.006607525497478161
2000-06-09,1456.95,1472.66,1454.88,1456.95,-0.003234408120834515
2000-06-12,1446.0,1463.01,1445.99,1446.0,-0.0075440857977392625
2000-06-13,1469.44,1470.36,1442.49,1469.44,0.01608025209232765
2000-06-14,1470.54,1483.58,1467.84,1470.54,0.0007483044451523544
2000-06-15,1478.73,1482.02,1464.46,1478.73,0.00555393100834208
2000-06-16,1464.46,1480.95,1460.33,1464.46,-0.009697037445887773
2000-06-19,1486.0,1488.98,1459.0,1486.0,0.014601372459060409
2000-06-20,1475.95,1487.22,1470.23,1475.95,-0.006786096029822302
2000-06-21,1479.13,1482.24,1468.49,1479.13,0.0021522268280392536
2000-06-22,1452.18,1479.13,1448.06,1452.18,-0.018388201432297722
2000-06-23,1441.48,1459.82,1438.35,1441.48,-0.00739551209776886
2000-06-26,1455.31,1462.34,1441.48,1455.31,0.00954857278526025
2000-06-27,1450.55,1463.35,1450.55,1450.55,-0.0032761414916503036
2000-06-28,1454.82,1467.63,1450.55,1454.82,0.0029393867730427765
2000-06-29,1442.39,1455.17,1434.64,1442.39,-0.008580721637060992
2000-06-30,1454.6,1454.69,1438.79,1454.6,0.008429488744993581
2000-07-03,1469.54,1469.83,1450.79,1469.54,0.010218477910976149
2000-07-05,1446.23,1469.54,1442.48,1446.23,-0.01598925608691115
2000-07-06,1456.67,1461.65,1439.6,1456.67,0.007192838203922259
2000-07-07,1478.9,1485.15,1456.67,1478.9,0.015145559424295928
2000-07-10,1475.62,1486.5,1474.73,1475.62,-0.0022203277334347333
2000-07-11,1480.88,1488.88,1470.47,1480.88,0.0035582652121410054
2000-07-12,1492.92,1497.48,1480.88,1492.92,0.008097428062970246
2000-07-13,1495.84,1501.39,1489.65,1495.84,0.001953988228605413
2000-07-14,1509.98,1509.98,1494.67,1509.98,0.009408483745135688
2000-07-17,1510.49,1517.24,1505.33,1510.49,0.00033769579227504955
2000-07-18,1493.74,1510.49,1491.41,1493.74,-0.01115105938367367
2000-07-19,1481.96,1495.55,1479.76,1481.96,-0.007917506158268363
2000-07-20,1495.57,1501.88,1481.96,1495.57,0.0091418691240413
2000-07-21,1480.19,1495.57,1477.95,1480.19,-0.010336947165775205
2000-07-24,1464.29,1485.85,1463.81,1464.29,-0.010799974560514352
2000-07-25,1474.47,1476.26,1464.29,1474.47,0.006928119832165299
2000-07-26,1452.42,1474.47,1452.42,1452.42,-0.015067472411811444
2000-07-27,1449.62,1464.75,1445.3,1449.62,-0.0019296776535493582
2000-07-28,1419.89,1456.35,1414.16,1419.89,-0.02072204929700826
2000-07-31,1430.83,1437.63,1418.26,1430.83,0.007675291650055647
2000-08-01,1438.1,1443.52,1428.84,1438.1,0.005068102436255794
2000-08-02,1438.7,1451.58,1433.54,1438.7,0.0004171301506534873
2000-08-03,1452.56,1454.35,1426.05,1452.56,0.009587588919424074
2000-08-04,1462.93,1462.93,1451.46,1462.93,0.007113757023061682
2000-08-07,1479.32,1480.89,1460.79,1479.32,0.011141248729388365
2000-08-08,1482.8,1484.52,1472.61,1482.8,0.0023496695617155937
2000-08-09,1472.87,1490.33,1471.16,1472.87,-0.0067193139700430365
2000-08-10,1460.25,1475.15,1459.89,1460.25,-0.00860522438611539
2000-08-11,1471.84,1475.6,1452.91,1471.84,0.00790566480842823
2000-08-14,1491.56,1491.58,1468.6,1491.56,0.013309233375264568
2000-08-15,1484.43,1493.04,1482.85,1484.43,-0.004791691935958412
2000-08-16,1479.85,1494.73,1475.81,1479.85,-0.00309012889773914
2000-08-17,1496.07,1499.46,1479.85,1496.07,0.010900938613173178
2000-08-18,1491.72,1499.45,1488.94,1491.72,-0.0029118532919629662
2000-08-21,1499.48,1502.95,1491.12,1499.48,0.005188564729230679
2000-08-22,1498.13,1508.18,1497.56,1498.13,-0.0009007176325607595
2000-08-23,1505.97,1507.3,1489.39,1505.97,0.005219545154407438
2000-08-24,1508.31,1511.16,1501.3,1508.31,0.0015526098902997343
2000-08-25,1506.45,1513.41,1505.16,1506.45,-0.001233929225543663
2000-08-28,1514.09,1523.88,1506.46,1514.09,0.005058708901477136
2000-08-29,1509.84,1514.81,1505.46,1509.84,-0.0028109134790511624
2000-08-30,1502.59,1510.44,1500.08,1502.59,-0.00481339914807524
2000-08-31,1517.68,1525.3,1502.59,1517.68,0.0099925672624813
2000-09-01,1520.77,1530.01,1515.6,1520.77,0.0020339324756023154
2000-09-05,1507.08,1520.77,1504.21,1507.08,-0.00904278170185657
2000-09-06,1492.25,1512.37,1492.19,1492.25,-0.009888955769276356
2000-09-07,1502.51,1505.23,1492.25,1502.51,0.006851994912498447
2000-09-08,1494.5,1502.51,1489.93,1494.5,-0.005345340237265138
2000-09-11,1489.26,1506.59,1483.03,1489.26,-0.003512350448416384
2000-09-12,1481.99,1496.6,1479.93,1481.99,-0.004893573080635956
2000-09-13,1484.91,1487.36,1474.03,1484.91,0.0019683851446321956
2000-09-14,1480.87,1494.27,1476.77,1480.87,-0.0027244114525558855
2000-09-15,1465.81,1480.87,1460.54,1465.81,-0.010221762205412184
2000-09-18,1444.51,1467.88,1441.76,1444.51,-0.014637826988615977
2000-09-19,1459.9,1461.05,1444.51,1459.9,0.010597776512945854
2000-09-20,1451.34,1460.73,1430.95,1451.34,-0.005880672612838972
2000-09-21,1449.05,1452.9,1436.19,1449.05,-0.0015790983115047408
2000-09-22,1448.72,1449.41,1421.88,1448.72,-0.0002277613485035527
2000-09-25,1439.03,1457.36,1436.08,1439.03,-0.006711132452051918
2000-09-26,1427.21,1447.74,1425.29,1427.21,-0.008247785953379733
2000-09-27,1426.57,1436.74,1419.54,1426.57,-0.00044852792487826777
2000-09-28,1458.29,1461.65,1425.79,1458.29,0.021991554793635532
2000-09-29,1436.51,1458.29,1436.48,1436.51,-0.0150479556368712
2000-10-02,1436.23,1445.51,1429.75,1436.23,-0.00019493584583819165
2000-10-03,1426.46,1454.82,1425.28,1426.46,-0.006825774312250607
2000-10-04,1434.32,1439.99,1416.31,1434.32,0.005495018685719189
2000-10-05,1436.28,1444.17,1431.8,1436.28,0.0013655683861076627
2000-10-06,1408.99,1443.3,1397.06,1408.99,-0.01918330203186414
2000-10-09,1402.03,1409.69,1392.48,1402.03,-0.004951949272960776
2000-10-10,1387.02,1408.83,1383.85,1387.02,-0.010763625546913912
2000-10-11,1364.59,1387.02,1349.67,1364.59,-0.016303543621838983
2000-10-12,1329.78,1374.93,1329.06,1329.78,-0.025840502200064154
2000-10-13,1374.17,1374.17,1326.81,1374.17,0.032836397475617896
2000-10-16,1374.62,1379.48,1365.06,1374.62,0.0003274167935854403
2000-10-17,1349.97,1380.99,1342.34,1349.97,-0.018094959305505098
2000-10-18,1342.13,1356.65,1305.79,1342.13,-0.005824465780565178
2000-10-19,1388.76,1389.93,1342.13,1388.76,0.03415335846521614
2000-10-20,1396.93,1408.47,1382.19,1396.93,0.005865708980616796
2000-10-23,1395.78,1406.96,1387.75,1395.78,-0.000823572848595914
2000-10-24,1398.13,1415.64,1388.13,1398.13,0.001682230676141244
2000-10-25,1364.9,1398.13,1362.21,1364.9,-0.02405446359399897
2000-10-26,1364.44,1372.72,1337.77,1364.44,-0.0003370778315310521
2000-10-27,1379.58,1384.57,1364.13,1379.58,0.011035016971345828
2000-10-30,1398.66,1406.36,1376.86,1398.66,0.013735530390521463
2000-10-31,1429.4,1432.22,1398.66,1429.4,0.02174014039339263
2000-11-01,1421.22,1429.6,1410.45,1421.22,-0.005739118123332985
2000-11-02,1428.32,1433.27,1421.13,1428.32,0.004983270768506453
2000-11-03,1426.69,1433.21,1420.92,1426.69,-0.0011418525168759629
2000-11-06,1432.19,1438.46,1427.72,1432.19,0.0038476653692405996
2000-11-07,1431.87,1436.22,1423.26,1431.87,-0.00022345900667700635
2000-11-08,1409.28,1437.28,1408.78,1409.28,-0.015902346622533696
2000-11-09,1400.14,1409.28,1369.68,1400.14,-0.006506704050522397
2000-11-10,1365.98,1400.14,1365.97,1365.98,-0.024700111868566067
2000-11-13,1351.26,1365.98,1328.62,1351.26,-0.010834629254041595
2000-11-14,1382.95,1390.06,1351.26,1382.95,0.023181408240187305
2000-11-15,1389.81,1395.96,1374.75,1389.81,0.004948148412974449
2000-11-16,1372.32,1394.68,1370.4,1372.32,-0.012664308892126103
2000-11-17,1367.72,1384.85,1355.55,1367.72,-0.003357618371663344
2000-11-20,1342.62,1367.72,1341.67,1342.62,-0.01852219100721153
2000-11-21,1347.35,1355.87,1333.62,1347.35,0.003516771469516
2000-11-22,1322.36,1347.35,1321.89,1322.36,-0.018721681317296852
2000-11-24,1341.77,1343.83,1322.36,1341.77,0.01457161883685624
2000-11-27,1348.97,1362.5,1341.77,1348.97,0.005351700412830773
2000-11-28,1336.09,1358.81,1334.97,1336.09,-0.009593900168028392
2000-11-29,1341.91,1352.38,1329.28,1341.91,0.004346534102159187
2000-11-30,1314.95,1341.91,1294.9,1314.95,-0.02029533012398219
2000-12-01,1315.23,1334.67,1307.02,1315.23,0.00021291318545326105
2000-12-04,1324.97,1332.06,1310.23,1324.97,0.0073782623938213
2000-12-05,1376.54,1376.56,1324.97,1376.54,0.0381832867140222
2000-12-06,1351.46,1376.54,1346.15,1351.46,-0.01838761483443608
2000-12-07,1343.55,1353.5,1339.26,1343.55,-0.005870124944837971
2000-12-08,1369.89,1380.33,1343.55,1369.89,0.019415080038481004
2000-12-11,1380.2,1389.05,1364.14,1380.2,0.007497971558706652
2000-12-12,1371.18,1380.27,1370.27,1371.18,-0.006556733213653417
2000-12-13,1359.99,1385.82,1358.48,1359.99,-0.008194336210959823
2000-12-14,1340.93,1359.99,1340.48,1340.93,-0.014113943693526846
2000-12-15,1312.15,1340.93,1305.38,1312.15,-0.02169638983112702
2000-12-18,1322.74,1332.32,1312.15,1322.74,0.008038329510869746
2000-12-19,1305.6,1346.44,1305.2,1305.6,-0.013042637538261572
2000-12-20,1264.74,1305.6,1261.16,1264.74,-0.031796137769984203
2000-12-21,1274.86,1285.31,1254.07,1274.86,0.007969801202207529
2000-12-22,1305.97,1305.97,1274.86,1305.97,0.02410969102695303
2000-12-26,1315.19,1315.94,1301.64,1315.19,0.007035082197664573
2000-12-27,1328.92,1332.03,1310.96,1328.92,0.01038544039891555
2000-12-28,1334.22,1335.93,1325.78,1334.22,0.003980269153796768
2000-12-29,1320.28,1340.1,1317.51,1320.28,-0.010503016121381319
2001-01-02,1283.27,1320.28,1276.05,1283.27,-0.028432327551428264
2001-01-03,1347.56,1347.76,1274.62,1347.56,0.04888404194694264
2001-01-04,1333.34,1350.24,1329.14,1333.34,-0.010608477272110929
2001-01-05,1298.35,1334.77,1294.95,1298.35,-0.02659284489659736
2001-01-08,1295.86,1298.35,1276.29,1295.86,-0.0019196601390459745
2001-01-09,1300.8,1311.72,1295.14,1300.8,0.003804892407771464
2001-01-10,1313.27,1313.76,1287.28,1313.27,0.009540750317286831
2001-01-11,1326.82,1332.19,1309.72,1326.82,0.010264891710378438
2001-01-12,1318.32,1333.21,1311.59,1318.32,-0.0064269031187365695
2001-01-16,1326.65,1327.81,1313.33,1326.65,0.00629876901491602
2001-01-17,1329.47,1346.92,1325.41,1329.47,0.002123398837080477
2001-01-18,1347.97,1352.71,1327.41,1347.97,0.013819390477252412
2001-01-19,1342.54,1354.55,1336.74,1342.54,-0.00403641493428392
2001-01-22,1342.9,1353.62,1333.84,1342.9,0.00026811248969
2001-01-23,1360.4,1362.9,1339.63,1360.4,0.012947319545910756
2001-01-24,1364.3,1369.75,1357.28,1364.3,0.002862702435788043
2001-01-25,1357.51,1367.35,1354.63,1357.51,-0.0049893373053657136
2001-01-26,1354.95,1357.51,1342.75,1354.95,-0.0018875859995004475
2001-01-29,1364.17,1365.54,1350.36,1364.17,0.006781631804429389
2001-01-30,1373.73,1375.68,1356.2,1373.73,0.006983482853742812
2001-01-31,1366.01,1383.37,1364.66,1366.01,-0.00563558617397819
2001-02-01,1373.47,1373.5,1359.34,1373.47,0.005446302539167379
2001-02-02,1349.47,1376.38,1348.72,1349.47,-0.017628461532088753
2001-02-05,1354.31,1354.56,1344.48,1354.31,0.0035801767671857195
2001-02-06,1352.26,1363.55,1350.04,1352.26,-0.0015148327159572937
2001-02-07,1340.89,1352.26,1334.26,1340.89,-0.008443694226354466
2001-02-08,1332.53,1350.32,1332.42,1332.53,-0.006254181722252429
2001-02-09,1314.76,1332.53,1309.98,1314.76,-0.013425251408581335
2001-02-12,1330.31,1330.96,1313.64,1330.31,0.011757858313737482
2001-02-13,1318.8,1336.62,1317.51,1318.8,-0.00868976556543648
2001-02-14,1315.92,1320.73,1304.72,1315.92,-0.0021861914336732263
2001-02-15,1326.61,1331.29,1315.92,1326.61,0.008090775366381295
2001-02-16,1301.53,1326.61,1293.18,1301.53,-0.019086320634772405
2001-02-20,1278.94,1307.16,1278.44,1278.94,-0.01750888566678116
2001-02-21,1255.27,1282.97,1253.16,1255.27,-0.01868092095978631
2001-02-22,1252.82,1259.94,1228.33,1252.82,-0.0019536785197305554
2001-02-23,1245.86,1252.82,1215.44,1245.86,-0.005570955865184289
2001-02-26,1267.65,1267.69,1241.71,1267.65,0.01733873817457156
2001-02-27,1257.94,1272.76,1252.26,1257.94,-0.007689330289223263
2001-02-28,1239.94,1263.47,1229.65,1239.94,-0.014412471037762728
2001-03-01,1241.23,1241.36,1214.5,1241.23,0.0010398321084283263
2001-03-02,1234.18,1251.01,1219.74,1234.18,-0.005696041513415418
2001-03-05,1241.41,1242.55,1234.04,1241.41,0.005841048441778463
2001-03-06,1253.8,1267.42,1241.41,1253.8,0.009931109471461884
2001-03-07,1261.89,1263.86,1253.8,1261.89,0.006431657229391549
2001-03-08,1264.74,1266.5,1257.6,1264.74,0.002255970370598712
2001-03-09,1233.42,1264.74,1228.42,1233.42,-0.025075768674221666
2001-03-12,1180.16,1233.42,1176.78,1180.16,-0.044140776277516995
2001-03-13,1197.66,1197.83,1171.5,1197.66,0.014719630562726694
2001-03-14,1166.71,1197.66,1155.35,1166.71,-0.026181831074086895
2001-03-15,1173.56,1182.04,1166.71,1173.56,0.00585404210825082
2001-03-16,1150.53,1173.56,1148.64,1150.53,-0.019819158330256742
2001-03-19,1170.81,1173.5,1147.18,1170.81,0.01747311119493365
2001-03-20,1142.62,1180.56,1142.19,1142.62,-0.024371945874130895
2001-03-21,1122.14,1149.39,1118.74,1122.14,-0.01808629459333892
2001-03-22,1117.58,1124.27,1081.19,1117.58,-0.00407194318992781
2001-03-23,1139.83,1141.83,1117.58,1139.83,0.019713495169322987
2001-03-26,1152.69,1160.02,1139.83,1152.69,0.011219212823608661
2001-03-27,1182.17,1183.36,1150.96,1182.17,0.025253391366211544
2001-03-28,1153.29,1182.17,1147.83,1153.29,-0.02473300522796241
2001-03-29,1147.95,1161.69,1136.26,1147.95,-0.004640984499430254
2001-03-30,1160.33,1162.8,1143.83,1160.33,0.010726704477443921
2001-04-02,1145.87,1169.51,1137.51,1145.87,-0.012540273606755872
2001-04-03,1106.46,1145.87,1100.19,1106.46,-0.034998443979645105
2001-04-04,1103.25,1117.5,1091.99,1103.25,-0.002905360665426262
2001-04-05,1151.44,1151.47,1103.25,1151.44,0.04275296380475871
2001-04-06,1128.43,1151.44,1119.29,1128.43,-0.020186046863075076
2001-04-09,1137.59,1146.13,1126.38,1137.59,0.008084703482994266
2001-04-10,1168.38,1173.92,1137.59,1168.38,0.026706184367207418
2001-04-11,1165.89,1182.24,1160.26,1165.89,-0.0021334301040078266
2001-04-12,1183.5,1183.51,1157.73,1183.5,0.014991406116504373
2001-04-16,1179.68,1184.64,1167.38,1179.68,-0.0032329347126980996
2001-04-17,1191.81,1192.25,1168.9,1191.81,0.010229944705911962
2001-04-18,1238.16,1248.42,1191.81,1238.16,0.03815324665725182
2001-04-19,1253.7,1253.71,1233.39,1253.7,0.012472772517475101
2001-04-20,1242.98,1253.7,1234.41,1242.98,-0.008587456845301076
2001-04-23,1224.36,1242.98,1217.47,1224.36,-0.015093463801464277
2001-04-24,1209.47,1233.54,1208.89,1209.47,-0.012236011370614273
2001-04-25,1228.75,1232.36,1207.38,1228.75,0.015815145356776507
2001-04-26,1234.52,1248.3,1228.75,1234.52,0.004684838083673951
2001-04-27,1253.05,1253.07,1234.52,1253.05,0.014898348784713774
2001-04-30,1249.46,1269.3,1243.99,1249.46,-0.0028691213722997493
2001-05-01,1266.44,1266.47,1243.55,1266.44,0.013498356707491575
2001-05-02,1267.43,1272.93,1257.7,1267.43,0.0007814134508676624
2001-05-03,1248.58,1267.43,1239.88,1248.58,-0.014984322556561265
2001-05-04,1266.61,1267.51,1232.0,1266.61,0.014337134644277622
2001-05-07,1263.51,1270.0,1259.19,1263.51,-0.0024504778834605304
2001-05-08,1261.2,1267.01,1253.0,1261.2,-0.001829913649173398
2001-05-09,1255.54,1261.65,1247.83,1255.54,-0.004497889763973208
2001-05-10,1255.18,1268.14,1254.56,1255.18,-0.000286770330795118
2001-05-11,1245.67,1259.84,1240.79,1245.67,-0.007605450819073433
2001-05-14,1248.92,1249.68,1241.02,1248.92,0.002605640076152647
2001-05-15,1249.44,1254.45,1245.36,1249.44,0.000416273081148311
2001-05-16,1284.99,1286.39,1243.02,1284.99,0.028055485283507087
2001-05-17,1288.49,1296.48,1282.65,1288.49,0.002720053902071784
2001-05-18,1291.96,1292.06,1281.15,1291.96,0.002689455011018143
2001-05-21,1312.83,1312.95,1287.87,1312.83,0.016024667323379045
2001-05-22,1309.38,1315.93,1306.89,1309.38,-0.0026313697153776505
2001-05-23,1289.05,1309.38,1288.7,1289.05,-0.015648229772575965
2001-05-24,1293.17,1295.04,1281.22,1293.17,0.0031910553679439595
2001-05-25,1277.89,1293.17,1276.42,1277.89,-0.011886288068737762
2001-05-29,1267.93,1278.42,1265.41,1267.93,-0.007824630819595751
2001-05-30,1248.08,1267.93,1245.96,1248.08,-0.015779278987004083
2001-05-31,1255.82,1261.91,1248.07,1255.82,0.006182375217078649
2001-06-01,1260.67,1265.34,1246.88,1260.67,0.003854579994373899
2001-06-04,1267.11,1267.17,1256.36,1267.11,0.005095391160208967
2001-06-05,1283.57,1286.62,1267.11,1283.57,0.01290654138501699
2001-06-06,1270.03,1283.85,1269.03,1270.03,-0.010604735974787274
2001-06-07,1276.96,1277.08,1265.08,1276.96,0.005441730906814026
2001-06-08,1264.96,1277.11,1259.99,1264.96,-0.009441752019378073
2001-06-11,1254.39,1264.96,1249.23,1254.39,-0.008391102482728771
2001-06-12,1255.85,1261.0,1235.75,1255.85,0.0011632355190174235
2001-06-13,1241.6,1259.75,1241.59,1241.6,-0.011411763715655018
2001-06-14,1219.87,1241.6,1218.9,1219.87,-0.01765657475634194
2001-06-15,1214.36,1221.5,1203.03,1214.36,-0.004527106650133662
2001-06-18,1208.43,1221.23,1208.33,1208.43,-0.004895192601642544
2001-06-19,1212.58,1226.11,1207.71,1212.58,0.003428324595701776
2001-06-20,1223.14,1225.61,1210.07,1223.14,0.008671001727485639
2001-06-21,1237.04,1240.24,1220.25,1237.04,0.011300106423151532
2001-06-22,1225.35,1237.73,1221.44,1225.35,-0.00949491171118709
2001-06-25,1218.6,1231.5,1213.6,1218.6,-0.005523858641593977
2001-06-26,1216.76,1220.7,1204.64,1216.76,-0.0015110705194395595
2001-06-27,1211.07,1219.92,1207.29,1211.07,-0.0046873219442102095
2001-06-28,1226.2,1234.44,1211.07,1226.2,0.012415689977843406
2001-06-29,1224.42,1237.29,1221.14,1224.42,-0.0014526938595381587
2001-07-02,1236.71,1239.78,1224.03,1236.71,0.009987365281687
2001-07-03,1234.45,1236.71,1229.43,1234.45,-0.0018291010133621249
2001-07-05,1219.24,1234.45,1219.15,1219.24,-0.01239781294422615
2001-07-06,1190.59,1219.24,1188.74,1190.59,-0.023778731235622238
2001-07-09,1198.78,1201.76,1189.75,1198.78,0.006855390395796938
2001-07-10,1181.52,1203.43,1179.93,1181.52,-0.014502627835268027
2001-07-11,1180.18,1184.93,1168.46,1180.18,-0.0011347759188676657
2001-07-12,1208.14,1210.25,1180.18,1208.14,0.023415017620112864
2001-07-13,1215.68,1218.54,1203.61,1215.68,0.006221604179960786
2001-07-16,1202.45,1219.63,1200.05,1202.45,-0.010942448925398474
2001-07-17,1214.44,1215.36,1196.14,1214.44,0.009921923101473006
2001-07-18,1207.71,1214.44,1198.33,1207.71,-0.005557060726249442
2001-07-19,1215.02,1225.04,1205.8,1215.02,0.006034533095433536
2001-07-20,1210.85,1215.69,1207.04,1210.85,-0.003437945238008829
2001-07-23,1191.03,1215.22,1190.5,1191.03,-0.01650411335156935
2001-07-24,1171.65,1191.03,1165.54,1171.65,-0.016405467230525106
2001-07-25,1190.49,1190.52,1171.28,1190.49,0.015951975335219318
2001-07-26,1202.93,1204.18,1182.65,1202.93,0.010395260358389983
2001-07-27,1205.82,1209.26,1195.99,1205.82,0.0023995859983154313
2001-07-30,1204.52,1209.05,1200.41,1204.52,-0.0010786860991002832
2001-07-31,1211.23,1222.74,1204.52,1211.23,0.005555224883508046
2001-08-01,1215.93,1223.04,1211.23,1215.93,0.0038728438789164764
2001-08-02,1220.75,1226.27,1215.31,1220.75,0.003956207862104635
2001-08-03,1214.35,1220.75,1205.31,1214.35,-0.005256469743539215
2001-08-06,1200.48,1214.35,1197.35,1200.48,-0.011487477400811763
2001-08-07,1204.4,1207.56,1195.64,1204.4,0.0032600408101602064
2001-08-08,1183.53,1206.79,1181.27,1183.53,-0.017480019432350342
2001-08-09,1183.43,1184.71,1174.68,1183.43,-8.449656948946516e-05
2001-08-10,1190.16,1193.33,1169.55,1190.16,0.005670750243249055
2001-08-13,1191.29,1193.82,1185.12,1191.29,0.0009490017298761965
2001-08-14,1186.73,1198.79,1184.26,1186.73,-0.0038351280385507487
2001-08-15,1178.02,1191.21,1177.61,1178.02,-0.007366562544212309
2001-08-16,1181.66,1181.8,1166.08,1181.66,0.0030851665371600823
2001-08-17,1161.97,1181.66,1156.07,1161.97,-0.016803389010621714
2001-08-20,1171.41,1171.41,1160.94,1171.41,0.008091310890184398
2001-08-21,1157.26,1179.85,1156.56,1157.26,-0.01215300936357915
2001-08-22,1165.31,1168.56,1153.34,1165.31,0.006932003974315531
2001-08-23,1162.09,1169.86,1160.96,1162.09,-0.002767037943192954
2001-08-24,1184.93,1185.15,1162.09,1184.93,0.019463593014102953
2001-08-27,1179.21,1186.85,1178.07,1179.21,-0.004838978369711509
2001-08-28,1161.51,1179.66,1161.17,1161.51,-0.015123839994749332
2001-08-29,1148.6,1166.97,1147.38,1148.6,-0.011177073299813621
2001-08-30,1129.03,1151.75,1124.87,1129.03,-0.017184952445791664
2001-08-31,1133.59,1141.83,1126.38,1133.59,0.004030730899381385
2001-09-04,1132.94,1155.4,1129.06,1132.94,-0.0005735640100235431
2001-09-05,1131.74,1135.52,1114.86,1131.74,-0.0010597524703777248
2001-09-06,1106.4,1131.74,1105.83,1106.4,-0.022644770052835925
2001-09-07,1085.78,1106.4,1082.12,1085.78,-0.018812878647293505
2001-09-10,1092.54,1096.94,1073.15,1092.54,0.0062066378685519275
2001-09-17,1038.77,1092.54,1037.46,1038.77,-0.050467939676552456
2001-09-18,1032.74,1046.42,1029.25,1032.74,-0.005821856550759846
2001-09-19,1016.1,1038.91,984.62,1016.1,-0.01624369485265889
2001-09-20,984.54,1016.1,984.49,984.54,-0.03155252147672184
2001-09-21,965.8,984.54,944.75,965.8,-0.019217753575672465
2001-09-24,1003.45,1008.44,965.8,1003.45,0.03824256794525069
2001-09-25,1012.27,1017.14,998.33,1012.27,0.008751271297321818
2001-09-26,1007.04,1020.29,1002.62,1007.04,-0.005179998805972016
2001-09-27,1018.61,1018.92,998.24,1018.61,0.011423617922698436
2001-09-28,1040.94,1040.94,1018.61,1040.94,0.021685198267551335
2001-10-01,1038.55,1040.94,1026.76,1038.55,-0.0022986415441742718
2001-10-02,1051.33,1051.33,1034.47,1051.33,0.012230519750685145
2001-10-03,1072.28,1075.38,1041.48,1072.28,0.019731193282573292
2001-10-04,1069.63,1084.12,1067.82,1069.63,-0.002474428292614613
2001-10-05,1071.38,1072.35,1053.5,1071.38,0.0016347428454071792
2001-10-08,1062.44,1071.37,1056.88,1062.44,-0.008379387492355698
2001-10-09,1056.75,1063.37,1053.83,1056.75,-0.005369989168913613
2001-10-10,1080.99,1081.62,1052.7,1080.99,0.022679127455719015
2001-10-11,1097.43,1099.16,1080.99,1097.43,0.015093794691408768
2001-10-12,1091.65,1097.43,1072.15,1091.65,-0.005280769484901316
